图腾大陆,静官,http://book.zongheng.com/book/330554.html,已完结,6959029,异世,78043,6959029,2137
赤弭,何玄,http://book.zongheng.com/book/648786.html,连载中,6994225,异术,7247,6994225,49
老子是村长,魔语冰殇,http://book.zongheng.com/book/206808.html,连载中,7088289,都市,20801,7088289,1102
贴身保镖在日本,王卫兵,http://book.zongheng.com/book/720864.html,连载中,7155608,都市,176,7155608,518264
无限之血火荣耀,七只小鹰,http://book.zongheng.com/book/587813.html,已完结,2812578,穿梭,7485,2812578,768
妖晶记,8难,http://book.zongheng.com/book/39875.html,已完结,7176288,异世,38
我一开口，就能说服所有人,吴帝聪,http://dushu.qq.com/intro.html?bid=615794,连载中,130000,口才,572260,572260,6557
简·爱,(英)夏洛蒂·勃朗特,http://dushu.qq.com/intro.html?bid=814853,连载中,330000,世界名著,580456,580456,8558
中国异闻录,羊行屮,http://dushu.qq.com/intro.html?bid=714225,连载中,570000,悬疑,582681,582681,65575
“虐心教主”匪我思存小说合集,匪我思存,http://dushu.qq.com/intro.html?bid=854062,连载中,1840000,情感,587615,587615,1583
水浒传,施耐庵,http://dushu.qq.com/intro.html?bid=316612,连载中,890000,世界名著,587774,587774,12333
云中歌1：绿罗裙,桐华,http://dushu.qq.com/intro.html?bid=357701,连载中,200000,情感,617309,617309,2129
18岁后靠自己，你必须懂点经济学,斯凯恩,http://dushu.qq.com/intro.html?bid=627730,连载中,180000,通俗读物,617991,617991,6007
欢乐颂（第三季）,阿耐,http://dushu.qq.com/intro.html?bid=194776,连载中,320000,情感,374636,374636,7261
明朝那些事儿1,当年明月,http://dushu.qq.com/intro.html?bid=174117,连载中,230000,普及读物,375803,375803,7091
盗墓笔记续集,盗墓博物馆,http://dushu.qq.com/intro.html?bid=632366,连载中,500000,悬疑,376477,376477,5764
知否？知否？应是绿肥红瘦（全集）,关心则乱,http://dushu.qq.com/intro.html?bid=182489,连载中,1400000,情感,388296,388296,80796
唐诗三百首,(清)蘅塘退士选编,http://dushu.qq.com/intro.html?bid=814861,连载中,50000,古诗词,401434,401434,3728
九州·天空城,唐缺,http://dushu.qq.com/intro.html?bid=831934,连载中,200000,影视,405515,405515,5859
我有多爱你，时光它知道,沈南乔,http://dushu.qq.com/intro.html?bid=338437,连载中,190000,情感,405996,405996,7761
微信思维,谢晓萍主编,http://dushu.qq.com/intro.html?bid=665533,连载中,170000,电子商务,411737,411737,2663
烈火如歌（迪丽热巴、周渝民主演）,明晓溪,http://dushu.qq.com/intro.html?bid=318488,连载中,260000,情感,416203,416203,23175
同居三年形同陌路：钻石宠婚,卿妤,http://dushu.qq.com/intro.html?bid=736649,连载中,940000,情感,423881,423881,10982
狼王梦,沈石溪,http://dushu.qq.com/intro.html?bid=531056,连载中,130000,中国儿童,424511,424511,10580
最初的你是我最后的爱,夜蔓,http://dushu.qq.com/intro.html?bid=816665,连载中,270000,情感,431097,431097,24370
心理学与读心术,周广宇,http://dushu.qq.com/intro.html?bid=585237,连载中,150000,入门,429595,429595,5095
活人禁忌,盗门九当家,http://dushu.qq.com/intro.html?bid=716372,连载中,1950000,悬疑,431787,431787,39785
古庙禁地,湘西鬼王,http://dushu.qq.com/intro.html?bid=672256,连载中,1750000,悬疑,431449,431449,27247
不遇倾城不遇你,圣妖,http://dushu.qq.com/intro.html?bid=561288,连载中,470000,都市,433663,433663,17873
三生三世枕上书·终篇,唐七公子,http://dushu.qq.com/intro.html?bid=235294,连载中,240000,校园,437735,437735,21051
你若懂我，该有多好,清枫语,http://dushu.qq.com/intro.html?bid=244601,连载中,270000,情感,438460,438460,24707
