userName,roomName,category,fans,roomUrl
姬霸黑,此主播除了帅一无是处...,魔兽世界,13493,http://www.douyu.com/jibahei123
AC绅士向,话痨绅：一张破嘴,魔兽世界,115273,http://www.douyu.com/LLXDKB
夢醒久分,佶天鸿M萨墓1-9术士视角,魔兽世界,18983,http://www.douyu.com/600555
星界灬一如既往,领路 早上带萨墓,魔兽世界,1799,http://www.douyu.com/linglu
丶黄泉,佶天鸿黄泉-我要玩戒律牧！,魔兽世界,3139,http://www.douyu.com/huangquan
七煌教授,七煌Professor-今晚吃鸡！但没吧,魔兽世界,3282,http://www.douyu.com/252126
暴走阿离,<佶天鸿>阿离的直播间,魔兽世界,4616,http://www.douyu.com/kangyeye
耍花样诶,七煌|鸭蛋  落河捉鹅医肚饿,魔兽世界,4440,http://www.douyu.com/1404664
七煌小猫,七煌小猫 - 史诗伐木坦克视角,魔兽世界,421,http://www.douyu.com/2259461
调皮的黑白熊,佶天鸿小熊◕ᴗ◕做个美丽的小傻瓜,魔兽世界,3677,http://www.douyu.com/1896377
晴天丶Abby,七煌丨晴天丶《^.^》人笨 话不多,魔兽世界,10414,http://www.douyu.com/2305507
金杨小小苏,小苏：无常周低调点，战争领主！,魔兽世界,3951,http://www.douyu.com/sjq19880204
eaple,偷偷播一下下,魔兽世界,4235,http://www.douyu.com/Eaple
七煌一嘉楠,七煌嘉楠 【盗贼视角】M萨墓360教学,魔兽世界,19842,http://www.douyu.com/jianan
温晓暖,小暖啊：不要跟我提地库！！,魔兽世界,1379,http://www.douyu.com/282027
七煌李韬,老年人奶骑(・。・),魔兽世界,15611,http://www.douyu.com/litao
多面手瞌睡,七煌瞌睡：被子成精,魔兽世界,5357,http://www.douyu.com/719193
慕色,无尽FARM。开启摸金模式,魔兽世界,27137,http://www.douyu.com/266828
DYG质辛,"史诗萨墓1-8farm,~每天九点开播~",魔兽世界,2936,http://www.douyu.com/DYGWOW
甄伟民0,甄伟民0的直播间,魔兽世界,3,http://www.douyu.com/3480692
捞捞熊,捞捞熊：36小时不下播？,魔兽世界,7335,http://www.douyu.com/199594
躺尸咸鱼战,防战 一起玩大米,魔兽世界,5432,http://www.douyu.com/613368
獨自等待GoreALone,M萨墓 伐木 近战视角,魔兽世界,10555,http://www.douyu.com/GoreAlone
周芷若,佶天鸿周老师-坦克视角,魔兽世界,82924,http://www.douyu.com/5869
gcx110,巨魔战是一种信仰！,魔兽世界,79,http://www.douyu.com/913762
鼎哥归来,全职业皆可,魔兽世界,4,http://www.douyu.com/3500013
张启铎7,[踏风V兽王V狂暴V增强],魔兽世界,263,http://www.douyu.com/2842346
清水月灵,明天放假，吃鸡吃鸡,魔兽世界,98,http://www.douyu.com/qingshui
南国江师爷,【师爷】非主流兽王,魔兽世界,522,http://www.douyu.com/3018416
looen丶,Lr Dk视角M 萨墓Farm,魔兽世界,44,http://www.douyu.com/2027426
致命头槌张佳明,《这是神作？》系列之《传说之下》篇,主机游戏,6424,http://www.douyu.com/1885899
