userName,roomName,category,fans,roomUrl
aidada,一局百万伤害 1打9？ 送皮肤？送钻石？,王者荣耀,20,http://www.douyu.com/aidada
兔冬冬和红胡子,兔冬冬大战红胡子,王者荣耀,11,http://www.douyu.com/3487975
朱雀Rose,朱雀Rose的直播间,王者荣耀,0,http://www.douyu.com/3520865
Mr丨Lonely丨,小号教学阿珂开挂的存在,王者荣耀,2,http://www.douyu.com/561388
是清欢大大,关注带上分啦。,王者荣耀,57,http://www.douyu.com/2629350
浪天浪地浪穿地球,一手刘备N王者号屠杀王者孤儿教学,王者荣耀,1,http://www.douyu.com/3375442
蛋堡的软嘴唇丶,赛季推迟。抓紧时间掉分。直播王者掉星耀,王者荣耀,0,http://www.douyu.com/3510762
LLLLLL_锦亮,LLLLLL_锦亮的直播间,王者荣耀,0,http://www.douyu.com/3516753
antonio丶冷瞳,HP的专属房间,王者荣耀,9,http://www.douyu.com/3407983
霞姐1,萌萌哒 阿门,王者荣耀,6,http://www.douyu.com/3471578
胖虎你来了阿,胖虎你来了阿的直播间,王者荣耀,13,http://www.douyu.com/3477771
尘昊丹,尘昊丹的直播间,王者荣耀,0,http://www.douyu.com/3520925
妳的小逗逗,妳的小逗逗的直播间,王者荣耀,1,http://www.douyu.com/3232369
贰劦,二哈，带美女，来晚的看别后悔。,王者荣耀,12,http://www.douyu.com/3034232
小小真的小小,小大小大的直播间,王者荣耀,2,http://www.douyu.com/3408357
一壶浊酒尽余欢11,达摩开车了点点关注吧,王者荣耀,8,http://www.douyu.com/3478087
王者太子哥,百星王者小号带粉！,王者荣耀,565,http://www.douyu.com/1978479
Gaz999,QQ区星耀上车上王者,王者荣耀,70,http://www.douyu.com/2048501
华夏银行信用卡免,今年刚满81岁的暴走虞姬,王者荣耀,0,http://www.douyu.com/3020503
诡计难寻,诡计:十步之内。我为王者,王者荣耀,40,http://www.douyu.com/3296260
乔重阳007,小黑狗真逗的直播间,王者荣耀,1,http://www.douyu.com/3492789
草莓ToT,额，播播播,王者荣耀,9,http://www.douyu.com/3513581
乐哥不快乐,坑人我最擅长了233,王者荣耀,0,http://www.douyu.com/xiaolezi
宇ggnm,36上45，单排无聊播一会,王者荣耀,4,http://www.douyu.com/3506092
Ray童年,第二天直播。有人吗？,王者荣耀,0,http://www.douyu.com/3516039
刘沉默,听听歌上上分！,王者荣耀,343,http://www.douyu.com/281448
修罗梦仙,修罗梦仙的直播间,王者荣耀,2,http://www.douyu.com/3065896
神奇的独爱,手柄单排上王者,王者荣耀,8,http://www.douyu.com/duaiyn
布和晴朗,莲湖区第一鲁班,王者荣耀,0,http://www.douyu.com/3515941
dubwn,dubwn的直播间,王者荣耀,1,http://www.douyu.com/3520949
小彭mobai,小彭mobai的直播间,王者荣耀,0,http://www.douyu.com/3521134
江南煙雨1,哪个英雄也玩不好,王者荣耀,1,http://www.douyu.com/3443188
慧儿o,慧儿o的直播间,王者荣耀,33,http://www.douyu.com/2846200
瑞丽辰佑翡翠,瑞丽辰佑翡翠的直播间,王者荣耀,0,http://www.douyu.com/3481141
2812975,2812975的直播间,王者荣耀,0,http://www.douyu.com/3521022
SEFL1111,单排一路坎坷,王者荣耀,5,http://www.douyu.com/3088984
douyuWWE画质第一AW,AW解说【摔角专场】,王者荣耀,8152,http://www.douyu.com/WWEAW
小小米司周,不知道能不能十连胜,王者荣耀,69,http://www.douyu.com/766669
华南丶Faith丶思妹i,游戏开心最重要，不是么？,王者荣耀,35,http://www.douyu.com/841303
匹诺曹D杰,别说话就静静的看我上分,王者荣耀,1,http://www.douyu.com/991554
Y言表于心X,随便打一会,王者荣耀,6,http://www.douyu.com/1268757
KPL斗鱼官方直播间2,KPL斗鱼官方直播间2的直播间,王者荣耀,394,http://www.douyu.com/DOUYUKPL2
泰山无极子青,微信区一个小学生,王者荣耀,3,http://www.douyu.com/1876385
发空间飞机,实力躺赢，怎么说,王者荣耀,17,http://www.douyu.com/1915076
阿文在线,阿文在线的直播间,王者荣耀,0,http://www.douyu.com/2061946
18398162618,上个星耀真难,王者荣耀,0,http://www.douyu.com/2075284
hobo许,S8赛季最后一个王者,王者荣耀,1,http://www.douyu.com/2158682
DSA宋,不求最好，只求更好,王者荣耀,1,http://www.douyu.com/2169314
DY一执念,很浪很牛逼，王者之路，现在已经白银2,王者荣耀,0,http://www.douyu.com/2237008
欧泡小哥哥,新人求波关注，免费打号,王者荣耀,0,http://www.douyu.com/2403362
壹丶飞,全服第一贱,王者荣耀,0,http://www.douyu.com/2469749
跳跳小可爱zr,跳跳小可爱zr的直播间,王者荣耀,0,http://www.douyu.com/2512986
霜欧姆龙,至尊的荣誉,王者荣耀,2,http://www.douyu.com/2548024
狼哥一卡特信条,卡特练习第100场 何时毕业,王者荣耀,52,http://www.douyu.com/ganjuege
寒芭比呦,寒芭比呦的直播间,王者荣耀,0,http://www.douyu.com/2577083
很紧张的小先生,很紧张的小先生的直播间,王者荣耀,0,http://www.douyu.com/2584049
殘阳玫瑰,来看看，不亏,王者荣耀,0,http://www.douyu.com/2589125
小杰7217,小杰7217的直播间,王者荣耀,6,http://www.douyu.com/2596021
MC白糖,斗鱼AmiTy、有没有一起的,王者荣耀,2,http://www.douyu.com/2597193
一生一世一双人7894,王者荣耀国服第一菜B,王者荣耀,0,http://www.douyu.com/2601041
訫己鑜鎻,不知道写啥标题 觉得不错的点个关注,王者荣耀,43,http://www.douyu.com/2666072
小小时后,关注过一千直接带粉,王者荣耀,9,http://www.douyu.com/2675311
偷偷做主播,就是上不了星耀，水主播求带,王者荣耀,1,http://www.douyu.com/2701379
体育彩票123,一个钻石段位屌丝的挣扎,王者荣耀,38,http://www.douyu.com/2739596
tianju菲儿,tianju菲儿的直播间,王者荣耀,88,http://www.douyu.com/2759177
天下第一T,姜太公钓鱼，我就蹲着怎么样,王者荣耀,1,http://www.douyu.com/2773304
本帅果仅此一枚,本帅果仅此一枚的直播间,王者荣耀,2,http://www.douyu.com/2864446
明哥9573,QQ区钻石免费带,王者荣耀,1,http://www.douyu.com/2912241
20岁没有眼泪,冲星耀，连胜中。,王者荣耀,12,http://www.douyu.com/2927022
O2丶二氧化氮,O2丶二氧化氮的直播间,王者荣耀,0,http://www.douyu.com/2952035
鑻少,鑻少的直播间,王者荣耀,0,http://www.douyu.com/2994053
默默1314666,带粉王者以下,王者荣耀,1,http://www.douyu.com/3046050
续写一段yua,赢是不总要呢主要是开心,王者荣耀,1,http://www.douyu.com/3111562
殇诳,骚白起，找骚ad,王者荣耀,0,http://www.douyu.com/3113197
为了大仙下豆愚,为了大仙下豆愚的直播间,王者荣耀,0,http://www.douyu.com/3116467
酒喝多人不醉,国服最菜选手的直播间,王者荣耀,1,http://www.douyu.com/3125676
国民男盆yu,新主播国服露可娜娜,王者荣耀,74,http://www.douyu.com/3130710
冷情王少,新进来的宝宝们点一波关注呗,王者荣耀,3,http://www.douyu.com/3137227
油条豆浆图图,油条豆浆图图的直播间,王者荣耀,0,http://www.douyu.com/3160071
